Name;OLED1_Kontakt2U_K12_U0.00e+000V 1;OLED1_Kontakt2U_K12_U5.00e-001V 1;OLED1_Kontakt2U_K12_U1.00e+000V 1;OLED1_Kontakt2U_K12_U1.50e+000V 1;OLED1_Kontakt2U_K12_U2.00e+000V 1;OLED1_Kontakt2U_K12_U2.50e+000V 1;OLED1_Kontakt2U_K12_U3.00e+000V 1;OLED1_Kontakt2U_K12_U3.50e+000V 1;OLED1_Kontakt2U_K12_U4.00e+000V 1;OLED1_Kontakt2U_K12_U4.50e+000V 1;OLED1_Kontakt2U_K12_U5.00e+000V 1;OLED1_Kontakt2U_K12_U5.50e+000V 1;OLED1_Kontakt2U_K12_U6.00e+000V 1;OLED1_Kontakt2U_K12_U6.50e+000V 1;OLED1_Kontakt2U_K12_U7.00e+000V 1;OLED1_Kontakt2U_K12_U7.50e+000V 1;OLED1_Kontakt2U_K12_U8.00e+000V 1;OLED1_Kontakt2U_K12_U8.50e+000V 1;OLED1_Kontakt2U_K12_U9.00e+000V 1;OLED1_Kontakt2U_K12_U9.50e+000V 1;OLED1_Kontakt2U_K12_U1.00e+001V 1;Name;OLED1_Kontakt2U_K12 1;OLED1_Kontakt2U_K12_U0.00e+000V_Leuchtdichte 1;OLED1_Kontakt2U_K12_U0.00e+000V_Lichtstrom 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEx 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEy 1;OLED1_Kontakt2U_K12_U0.00e+000V_CIEz 1;OLED1_Kontakt2U_K12_U0.00e+000V_Beleuchtungsstärke 1;OLED1_Kontakt2U_K12_U0.00e+000V_BeleuchtungsstärkeVIS 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakX 1;OLED1_Kontakt2U_K12_U0.00e+000V_PeakY 1;
Wellenlänge (m);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Energiedichte (W/m^3);Spannung (V);Stromdichte (mA/cm^2);Leuchtdichte (cd/m^2);Lichtstrom (lm);CIEx (1);CIEy (1);CIEz (1);Beleuchtungsstärke (W/m^2);Beleuchtungsstärke VIS (W/m^2);Peak X (m);Peak Y (W/m^2);
5.89000e-007;1.33702e+006;-2.12956e+005;-1.76293e+006;4.64992e+006;-5.98694e+006;-2.67404e+006;1.54997e+006;4.97116e+008;9.80767e+008;1.61908e+009;1.19245e+009;3.52385e+009;4.60071e+009;5.57662e+009;5.05720e+009;6.17510e+009;3.31290e+006;4.73167e+009;3.52586e+006;2.19616e+009;1.47740e+009;;;;;;;;;;;;
5.90000e-007;2.68682e+006;-1.12623e+006;-5.37365e+006;-1.99495e+006;0.00000e+000;2.94434e+006;-2.42931e+006;5.00950e+008;9.51703e+008;1.59925e+009;1.27059e+009;3.51461e+009;4.54182e+009;5.50723e+009;5.03801e+009;6.21540e+009;4.24741e+006;4.67490e+009;2.42931e+006;2.16756e+009;1.46036e+009;;;;;;;;;;;;
5.91000e-007;8.51861e+006;6.28483e+006;9.01074e+006;1.14150e+007;9.67331e+006;7.85604e+006;6.62573e+005;5.11381e+008;9.61825e+008;1.59073e+009;1.37839e+009;3.47930e+009;4.52432e+009;5.48747e+009;4.98302e+009;6.22200e+009;7.19347e+006;4.59898e+009;5.62226e+006;2.10071e+009;1.44765e+009;;;;;;;;;;;;
5.92000e-007;-2.05242e+006;1.79537e+006;-6.11376e+006;-1.58183e+006;-5.90021e+006;-1.58183e+006;-4.31839e+006;4.87886e+008;9.47770e+008;1.58046e+009;1.47007e+009;3.46112e+009;4.50983e+009;5.46435e+009;4.96283e+009;6.02334e+009;3.84779e+006;4.55805e+009;1.79537e+006;2.08916e+009;1.39859e+009;;;;;;;;;;;;
5.93000e-007;4.32466e+006;5.01178e+006;4.55912e+006;2.27956e+006;5.01178e+006;6.60422e+006;6.60422e+006;4.93423e+008;9.58416e+008;1.58265e+009;1.55062e+009;3.45446e+009;4.44174e+009;5.44022e+009;4.92313e+009;5.97345e+009;5.46444e+006;4.49769e+009;6.36977e+006;2.04671e+009;1.37721e+009;;;;;;;;;;;;
5.94000e-007;4.59506e+006;3.95272e+006;5.98401e+006;5.76989e+006;0.00000e+000;5.76989e+006;3.42023e+006;4.86155e+008;9.32234e+008;1.54065e+009;1.65392e+009;3.41965e+009;4.40607e+009;5.37164e+009;4.89254e+009;5.89275e+009;2.77789e+006;4.40927e+009;4.59506e+006;2.00500e+009;1.35619e+009;;;;;;;;;;;;
5.95000e-007;1.48729e+006;1.39250e+006;1.58208e+006;4.61985e+006;4.68304e+006;3.06937e+006;-1.89583e+005;4.91887e+008;9.25871e+008;1.52486e+009;1.72556e+009;3.36860e+009;4.35762e+009;5.28726e+009;4.85207e+009;5.84205e+009;6.20193e+006;4.33019e+009;-4.87263e+006;1.97293e+009;1.31315e+009;;;;;;;;;;;;
5.96000e-007;-1.90890e+006;2.19351e+006;3.81780e+006;6.78178e+006;7.06639e+006;7.70469e+005;1.90890e+006;4.75633e+008;9.14963e+008;1.52046e+009;1.82453e+009;3.33183e+009;4.30538e+009;5.21365e+009;4.83150e+009;5.71843e+009;1.13843e+006;4.26323e+009;1.33968e+006;1.91573e+009;1.28741e+009;;;;;;;;;;;;
5.97000e-007;-7.08465e+006;-1.03545e+007;-1.63496e+006;-8.17455e+006;-3.26987e+006;1.08990e+006;-8.17455e+006;4.54505e+008;8.92116e+008;1.49485e+009;1.89050e+009;3.27146e+009;4.24477e+009;5.12490e+009;4.79846e+009;5.62464e+009;-2.72492e+006;4.18101e+009;-7.08459e+006;1.86598e+009;1.26106e+009;;;;;;;;;;;;
5.98000e-007;-8.12716e+005;-6.54192e+006;8.52906e+005;4.01894e+004;-1.64553e+006;3.33124e+006;2.00947e+004;4.62373e+008;8.82043e+008;1.48272e+009;1.99337e+009;3.25676e+009;4.19955e+009;5.06188e+009;4.77036e+009;5.57053e+009;3.31115e+006;4.09510e+009;1.68572e+006;1.84384e+009;1.24333e+009;;;;;;;;;;;;
5.99000e-007;-4.35195e+006;-1.65614e+006;-1.08799e+006;5.68155e+005;-3.83212e+006;-5.19833e+005;-5.19833e+005;4.50000e+008;8.86085e+008;1.46962e+009;2.06450e+009;3.19598e+009;4.14846e+009;5.02839e+009;4.75555e+009;5.47181e+009;-2.17598e+006;4.04412e+009;-3.31229e+006;1.79474e+009;1.20979e+009;;;;;;;;;;;;
6.00000e-007;-1.18362e+006;-6.66704e+006;-4.40848e+006;-1.96266e+006;-1.37086e+006;-5.91808e+005;0.00000e+000;4.50321e+008;8.76124e+008;1.45968e+009;2.14001e+009;3.18018e+009;4.08634e+009;4.96461e+009;4.72105e+009;5.42163e+009;6.85429e+006;3.97356e+009;-1.07495e+006;1.78110e+009;1.18458e+009;;;;;;;;;;;;
6.01000e-007;-3.35886e+006;6.65376e+006;6.66975e+006;5.05427e+006;5.00631e+006;1.33715e+007;-3.35886e+006;4.51750e+008;8.58204e+008;1.43761e+009;2.21841e+009;3.12548e+009;4.02887e+009;4.87236e+009;4.70763e+009;5.33589e+009;1.84577e+007;3.91641e+009;1.00286e+007;1.73336e+009;1.16399e+009;;;;;;;;;;;;
6.02000e-007;0.00000e+000;-6.49591e+006;-4.53135e+006;-4.25888e+006;-6.76838e+006;-7.91554e+006;-6.22344e+006;4.43659e+008;8.43266e+008;1.41247e+009;2.23678e+009;3.07426e+009;3.96600e+009;4.79672e+009;4.64426e+009;5.23967e+009;-5.07629e+006;3.80128e+009;-9.88010e+006;1.67441e+009;1.12083e+009;;;;;;;;;;;;
6.03000e-007;-9.65906e+006;-1.02286e+007;-3.40952e+006;-6.81528e+006;-4.54478e+006;-1.13676e+007;-2.27051e+006;4.39825e+008;8.24535e+008;1.38426e+009;2.34121e+009;3.06402e+009;3.92604e+009;4.75286e+009;4.65855e+009;5.11540e+009;-5.11052e+006;3.75728e+009;-4.54101e+006;1.65076e+009;1.09162e+009;;;;;;;;;;;;
6.04000e-007;-1.75046e+006;-9.08266e+005;-2.62570e+006;-4.34312e+006;-6.86972e+006;-7.74495e+006;-5.15229e+006;4.30100e+008;8.20898e+008;1.36704e+009;2.35716e+009;2.98534e+009;3.86641e+009;4.68307e+009;4.61288e+009;5.04464e+009;-1.78350e+006;3.69285e+009;-6.06055e+006;1.59967e+009;1.06649e+009;;;;;;;;;;;;
6.05000e-007;0.00000e+000;-1.73010e+006;3.56923e+006;-1.08071e+006;-5.19029e+006;-4.31319e+005;-5.40354e+005;4.23656e+008;8.16065e+008;1.34050e+009;2.40786e+009;2.96549e+009;3.82200e+009;4.60735e+009;4.59287e+009;4.98602e+009;1.83913e+006;3.59200e+009;-1.08071e+006;1.57936e+009;1.05547e+009;;;;;;;;;;;;
6.06000e-007;2.29617e+005;1.28353e+006;1.51315e+006;8.24296e+005;-4.59234e+005;-4.59234e+005;-1.74276e+006;4.10009e+008;8.08183e+008;1.33762e+009;2.46230e+009;2.91560e+009;3.76804e+009;4.53610e+009;4.56393e+009;4.92208e+009;-3.94476e+006;3.52951e+009;0.00000e+000;1.52336e+009;1.01635e+009;;;;;;;;;;;;
6.07000e-007;2.02585e+006;-1.57515e+006;1.80282e+005;5.35643e+006;1.75543e+006;-1.80282e+005;-3.33058e+006;4.07530e+008;7.86343e+008;1.28997e+009;2.49132e+009;2.85469e+009;3.71156e+009;4.46028e+009;4.53365e+009;4.81388e+009;-3.06016e+006;3.46441e+009;9.01412e+004;1.50080e+009;1.00199e+009;;;;;;;;;;;;
6.08000e-007;2.18716e+006;-2.69807e+006;-5.72336e+006;0.00000e+000;2.18716e+006;2.60623e+006;-5.10907e+005;4.08339e+008;7.76798e+008;1.29332e+009;2.53615e+009;2.81541e+009;3.63944e+009;4.39595e+009;4.50386e+009;4.72505e+009;3.44435e+006;3.39098e+009;-5.39614e+006;1.49465e+009;9.73057e+008;;;;;;;;;;;;
6.09000e-007;-1.51440e+006;2.53796e+006;-1.28993e+006;-3.29516e+006;-4.31873e+006;-4.90833e+005;5.60866e+006;4.00714e+008;7.66977e+008;1.26590e+009;2.52410e+009;2.76455e+009;3.57404e+009;4.32200e+009;4.46958e+009;4.65625e+009;6.63223e+006;3.31106e+009;2.66366e+005;1.45448e+009;9.53999e+008;;;;;;;;;;;;
6.10000e-007;6.88778e+005;-4.27564e+006;1.79343e+006;-2.89809e+006;3.58686e+006;1.10465e+006;8.69426e+006;4.00624e+008;7.63729e+008;1.25182e+009;2.55673e+009;2.72394e+009;3.51057e+009;4.23318e+009;4.44397e+009;4.56619e+009;4.00274e+006;3.26611e+009;4.69152e+006;1.42674e+009;9.44996e+008;;;;;;;;;;;;
6.11000e-007;5.41830e+006;1.45321e+007;1.05753e+007;2.15066e+006;2.57851e+006;2.49523e+006;7.56896e+006;3.98459e+008;7.63897e+008;1.25008e+009;2.58780e+009;2.71337e+009;3.47262e+009;4.20013e+009;4.43312e+009;4.49668e+009;1.91780e+007;3.20360e+009;7.56896e+006;1.38262e+009;9.39861e+008;;;;;;;;;;;;
6.12000e-007;-1.83742e+004;-5.44711e+006;-7.25669e+006;-7.27506e+006;-5.46549e+006;-9.10302e+006;-9.09383e+006;3.78267e+008;7.38392e+008;1.21669e+009;2.55349e+009;2.65163e+009;3.41931e+009;4.11758e+009;4.34685e+009;4.37952e+009;1.80958e+006;3.10996e+009;-1.83714e+006;1.34219e+009;9.14775e+008;;;;;;;;;;;;
6.13000e-007;-2.57677e+006;-3.66287e+006;-9.87060e+006;-5.83506e+006;-8.03916e+006;-4.71706e+006;-1.45877e+006;3.69236e+008;7.13546e+008;1.18525e+009;2.56624e+009;2.61963e+009;3.36540e+009;4.04001e+009;4.35580e+009;4.31181e+009;-6.58040e+006;3.05439e+009;-5.12163e+006;1.31311e+009;8.69217e+008;;;;;;;;;;;;
6.14000e-007;2.90101e+006;-3.72949e+006;-3.93596e+005;4.74511e+006;-3.93596e+005;4.39281e+006;2.90101e+006;3.81294e+008;7.13584e+008;1.18058e+009;2.55623e+009;2.57722e+009;3.32707e+009;3.97760e+009;4.31001e+009;4.24908e+009;5.84331e+006;3.00843e+009;2.19640e+006;1.30370e+009;8.56367e+008;;;;;;;;;;;;
6.15000e-007;2.18333e+006;0.00000e+000;1.45556e+006;-2.98576e+006;-6.37273e+006;1.45556e+006;-1.12899e+006;3.67640e+008;6.93629e+008;1.14926e+009;2.56372e+009;2.50037e+009;3.23153e+009;3.90376e+009;4.25097e+009;4.15901e+009;1.05434e+006;2.93751e+009;-5.97151e+006;1.28295e+009;8.42497e+008;;;;;;;;;;;;
6.16000e-007;3.73887e+006;6.30308e+006;8.99979e+006;6.30308e+006;5.60830e+006;4.08626e+006;4.43364e+006;3.67104e+008;6.87472e+008;1.13122e+009;2.54203e+009;2.47965e+009;3.17564e+009;3.84807e+009;4.20431e+009;4.09140e+009;4.78103e+006;2.91445e+009;4.43364e+006;1.24278e+009;8.38764e+008;;;;;;;;;;;;
6.17000e-007;1.83901e+006;3.67802e+006;-1.79592e+006;-1.79592e+006;1.79592e+006;1.29277e+005;8.61849e+004;3.59525e+008;6.81321e+008;1.11600e+009;2.54618e+009;2.42034e+009;3.12061e+009;3.75975e+009;4.12312e+009;4.04377e+009;9.41051e+006;2.84317e+009;3.85039e+006;1.20057e+009;8.03528e+008;;;;;;;;;;;;
6.18000e-007;-4.43847e+005;-8.02292e+006;3.46507e+006;2.01415e+006;1.19379e+005;-9.91769e+006;-1.89477e+006;3.44967e+008;6.74776e+008;1.09574e+009;2.52528e+009;2.38842e+009;3.09306e+009;3.71532e+009;4.10262e+009;3.92588e+009;5.63227e+005;2.77051e+009;3.02122e+006;1.18246e+009;7.95154e+008;;;;;;;;;;;;
6.19000e-007;5.52467e+006;-3.95271e+005;8.54900e+005;9.14191e+006;3.61724e+006;1.70980e+006;1.97636e+005;3.40181e+008;6.64643e+008;1.09507e+009;2.52051e+009;2.36943e+009;3.03999e+009;3.65873e+009;4.05554e+009;3.86230e+009;5.32704e+006;2.72441e+009;2.56470e+006;1.16334e+009;7.68697e+008;;;;;;;;;;;;
6.20000e-007;6.39293e+006;4.47282e+006;7.02555e+006;2.55272e+006;5.74918e+006;3.82908e+006;5.74918e+006;3.47528e+008;6.49639e+008;1.06439e+009;2.50126e+009;2.32077e+009;2.98456e+009;3.58421e+009;4.03482e+009;3.79801e+009;6.39293e+006;2.68818e+009;1.92010e+006;1.14314e+009;7.58441e+008;;;;;;;;;;;;
6.21000e-007;6.73901e+005;2.38378e+006;-2.97049e+006;-1.26061e+006;8.98535e+005;1.93451e+006;4.49267e+005;3.27607e+008;6.47476e+008;1.05201e+009;2.47582e+009;2.29375e+009;2.91837e+009;3.51690e+009;3.99198e+009;3.73253e+009;4.54293e+006;2.61407e+009;4.09366e+006;1.10514e+009;7.44201e+008;;;;;;;;;;;;
6.22000e-007;7.79570e+006;0.00000e+000;-7.79570e+006;1.74300e+006;-2.05929e+005;-1.33114e+006;6.17787e+005;3.15314e+008;6.17398e+008;1.02339e+009;2.45544e+009;2.22987e+009;2.88265e+009;3.45297e+009;3.93693e+009;3.65977e+009;-1.33114e+006;2.57421e+009;4.11858e+005;1.08975e+009;7.20485e+008;;;;;;;;;;;;
6.23000e-007;4.59385e+006;7.20527e+006;4.59385e+006;2.63052e+006;-2.64962e+006;1.98244e+006;-1.94423e+006;3.14782e+008;6.07357e+008;1.01444e+009;2.45947e+009;2.20092e+009;2.82465e+009;3.39011e+009;3.91234e+009;3.60484e+009;6.55719e+006;2.52626e+009;-4.57475e+006;1.05037e+009;7.21879e+008;;;;;;;;;;;;
6.24000e-007;-6.80911e+006;1.10188e+006;-2.85362e+006;-1.75173e+006;7.26114e+006;-2.62760e+006;-1.75173e+006;3.20847e+008;5.96856e+008;9.95033e+008;2.41418e+009;2.16628e+009;2.77232e+009;3.32765e+009;3.84141e+009;3.51237e+009;2.26014e+005;2.46447e+009;-1.07646e+007;1.04931e+009;6.84301e+008;;;;;;;;;;;;
6.25000e-007;-6.40117e+006;-4.24696e+005;7.11925e+006;5.12709e+006;-2.84155e+006;-2.28554e+006;3.98432e+006;3.07773e+008;5.92227e+008;9.73317e+008;2.39141e+009;2.12361e+009;2.76156e+009;3.26626e+009;3.76900e+009;3.48282e+009;6.40117e+006;2.42044e+009;-2.41686e+006;1.02283e+009;6.81319e+008;;;;;;;;;;;;
6.26000e-007;6.01971e+006;1.85301e+006;1.89140e+006;5.90454e+006;3.89797e+006;3.89797e+006;-2.04496e+006;3.12871e+008;5.87580e+008;9.69020e+008;2.40708e+009;2.12230e+009;2.67619e+009;3.21395e+009;3.71795e+009;3.42059e+009;1.18475e+007;2.35491e+009;3.85958e+006;9.91131e+008;6.66143e+008;;;;;;;;;;;;
6.27000e-007;-4.07546e+006;2.50110e+006;-2.50110e+006;1.50736e+006;1.50736e+006;3.04822e+006;1.54086e+006;2.99585e+008;5.71391e+008;9.40237e+008;2.38521e+009;2.03599e+009;2.63125e+009;3.13852e+009;3.66959e+009;3.32852e+009;5.54933e+006;2.32512e+009;9.93742e+005;9.65996e+008;6.52230e+008;;;;;;;;;;;;
6.28000e-007;-3.06978e+006;-3.03640e+006;-3.06978e+006;4.10416e+006;-1.00101e+006;7.14056e+006;2.10214e+006;2.91095e+008;5.51592e+008;9.08953e+008;2.37530e+009;2.00907e+009;2.58218e+009;3.11836e+009;3.61816e+009;3.25076e+009;8.10820e+006;2.29315e+009;0.00000e+000;9.66812e+008;6.21929e+008;;;;;;;;;;;;
6.29000e-007;5.49117e+005;-9.51571e+005;3.14804e+006;-4.02454e+005;5.74696e+006;5.19784e+006;1.50069e+006;2.89169e+008;5.53741e+008;9.10113e+008;2.36456e+009;1.97835e+009;2.53945e+009;3.04810e+009;3.56106e+009;3.22028e+009;1.48977e+007;2.24197e+009;9.15079e+006;9.40055e+008;6.27936e+008;;;;;;;;;;;;
6.30000e-007;8.25686e+006;1.00639e+007;-2.05740e+005;4.02556e+006;6.08978e+006;4.02556e+006;1.00125e+007;2.84759e+008;5.42786e+008;9.01908e+008;2.32240e+009;1.96730e+009;2.47716e+009;2.97066e+009;3.51009e+009;3.14875e+009;6.19265e+006;2.19235e+009;4.07700e+006;9.22705e+008;6.05021e+008;;;;;;;;;;;;
6.31000e-007;-2.53753e+006;-9.17813e+005;0.00000e+000;-3.69835e+006;4.58906e+005;4.58906e+005;4.40026e+006;2.72759e+008;5.26379e+008;8.74886e+008;2.34817e+009;1.91007e+009;2.43361e+009;2.93297e+009;3.41637e+009;3.07802e+009;5.77698e+006;2.11834e+009;2.53753e+006;8.84362e+008;5.92652e+008;;;;;;;;;;;;
6.32000e-007;-3.92774e+006;2.09304e+006;0.00000e+000;6.40828e+006;-3.20414e+006;-9.81935e+005;-9.81935e+005;2.71113e+008;5.11683e+008;8.49903e+008;2.30051e+009;1.85653e+009;2.39730e+009;2.87328e+009;3.39333e+009;3.03914e+009;9.35409e+006;2.10650e+009;-1.96387e+006;8.77242e+008;5.70805e+008;;;;;;;;;;;;
6.33000e-007;-5.14298e+006;-6.07107e+006;-3.03553e+006;-5.14298e+006;-7.84012e+006;-3.62522e+006;-4.55330e+006;2.62503e+008;4.98450e+008;8.18444e+008;2.28835e+009;1.81611e+009;2.36388e+009;2.83527e+009;3.29975e+009;2.96383e+009;9.94757e+006;2.06631e+009;-6.66075e+006;8.55286e+008;5.52654e+008;;;;;;;;;;;;
6.34000e-007;-5.53313e+004;6.19959e+006;8.43211e+006;1.10663e+005;2.34319e+006;0.00000e+000;2.12186e+006;2.65122e+008;5.04892e+008;8.06584e+008;2.28334e+009;1.78096e+009;2.27502e+009;2.75082e+009;3.27034e+009;2.91398e+009;4.35438e+006;2.02699e+009;8.54278e+006;8.46899e+008;5.57884e+008;;;;;;;;;;;;
6.35000e-007;-6.57626e+006;-7.56068e+006;-7.06847e+006;4.76475e+006;3.61289e+006;-4.93220e+006;-3.28813e+006;2.53065e+008;4.82630e+008;7.94526e+008;2.25837e+009;1.74945e+009;2.24505e+009;2.68185e+009;3.19505e+009;2.83763e+009;5.25696e+006;1.97196e+009;9.84414e+005;8.19344e+008;5.34068e+008;;;;;;;;;;;;
6.36000e-007;1.05295e+006;3.20364e+006;3.20364e+006;4.21182e+006;3.15886e+006;8.60274e+006;2.10591e+006;2.54834e+008;4.96808e+008;8.10897e+008;2.25080e+009;1.71414e+009;2.22504e+009;2.66369e+009;3.12302e+009;2.81397e+009;1.50100e+007;1.92394e+009;3.15886e+006;8.03348e+008;5.32317e+008;;;;;;;;;;;;
6.37000e-007;0.00000e+000;-7.58424e+006;-6.49529e+006;-7.57143e+006;-1.62702e+006;-8.66038e+006;-3.24124e+006;2.48986e+008;4.73605e+008;7.78332e+008;2.22517e+009;1.68116e+009;2.16775e+009;2.59916e+009;3.05928e+009;2.72634e+009;5.38070e+005;1.89173e+009;-2.16510e+006;7.88646e+008;5.13115e+008;;;;;;;;;;;;
6.38000e-007;-6.50347e+006;-4.25385e+006;-4.28891e+006;-8.57781e+006;2.28466e+006;-2.17951e+006;2.24961e+006;2.48394e+008;4.46764e+008;7.58328e+008;2.19279e+009;1.65825e+009;2.12059e+009;2.56071e+009;3.00294e+009;2.68255e+009;2.21456e+006;1.84126e+009;1.10027e+007;7.73690e+008;5.10145e+008;;;;;;;;;;;;
6.39000e-007;-6.21903e+005;-5.95985e+006;1.57201e+006;3.14403e+006;-1.90022e+006;4.38784e+006;3.14403e+006;2.43559e+008;4.55091e+008;7.39972e+008;2.21180e+009;1.63077e+009;2.08806e+009;2.51024e+009;2.95275e+009;2.63775e+009;6.58175e+006;1.81188e+009;7.23817e+006;7.37485e+008;4.90487e+008;;;;;;;;;;;;
6.40000e-007;-4.41666e+006;1.45909e+006;3.19418e+006;-2.36619e+005;2.36619e+005;3.19418e+006;3.19418e+006;2.41694e+008;4.41429e+008;7.40303e+008;2.21519e+009;1.58045e+009;2.03983e+009;2.44781e+009;2.91677e+009;2.58674e+009;1.54583e+007;1.78240e+009;-3.19418e+006;7.34861e+008;4.87567e+008;;;;;;;;;;;;
6.41000e-007;0.00000e+000;7.73139e+005;1.54628e+006;1.84035e+006;3.00006e+006;4.06728e+006;2.61349e+006;2.25012e+008;4.45090e+008;7.20842e+008;2.19602e+009;1.56446e+009;2.03075e+009;2.41756e+009;2.84881e+009;2.53036e+009;1.63616e+007;1.74009e+009;-2.90757e+006;7.12321e+008;4.78881e+008;;;;;;;;;;;;
6.42000e-007;-4.03290e+006;-6.50748e+006;-2.29065e+005;2.29065e+005;2.01645e+006;-2.70365e+006;-6.73655e+006;2.27668e+008;4.24402e+008;7.03718e+008;2.15817e+009;1.51256e+009;1.98252e+009;2.37864e+009;2.81111e+009;2.46778e+009;1.50314e+007;1.69619e+009;2.70365e+006;6.92490e+008;4.57169e+008;;;;;;;;;;;;
6.43000e-007;8.61259e+005;4.52822e+006;3.12537e+006;-1.40285e+006;3.98663e+006;4.52822e+006;3.19668e+005;2.24466e+008;4.16276e+008;6.99068e+008;2.17948e+009;1.50522e+009;1.93626e+009;2.33356e+009;2.77526e+009;2.42540e+009;9.91769e+006;1.66380e+009;7.11200e+006;6.83539e+008;4.50238e+008;;;;;;;;;;;;
6.44000e-007;-3.05532e+006;-2.31786e+006;-2.31786e+006;3.02016e+006;2.28270e+006;7.37461e+005;7.37461e+005;2.17594e+008;4.12432e+008;6.78700e+008;2.13742e+009;1.44730e+009;1.87494e+009;2.25847e+009;2.70816e+009;2.40070e+009;4.56540e+006;1.59789e+009;-2.31786e+006;6.68059e+008;4.27638e+008;;;;;;;;;;;;
6.45000e-007;7.02948e+006;8.95399e+006;1.13809e+007;7.02948e+006;4.35140e+006;6.77829e+006;2.42689e+006;2.06991e+008;4.09254e+008;6.78505e+008;2.15799e+009;1.44266e+009;1.87133e+009;2.23288e+009;2.66093e+009;2.35778e+009;2.27618e+007;1.57907e+009;8.70280e+006;6.74154e+008;4.46075e+008;;;;;;;;;;;;
6.46000e-007;1.65751e+005;-4.47403e+006;7.12542e+006;7.66395e+006;7.66395e+006;4.10124e+006;1.78135e+006;2.11980e+008;3.98110e+008;6.55783e+008;2.12730e+009;1.40618e+009;1.81378e+009;2.18761e+009;2.59736e+009;2.29831e+009;1.10609e+007;1.55752e+009;2.85842e+006;6.57399e+008;4.20770e+008;;;;;;;;;;;;
6.47000e-007;1.01188e+005;-2.43967e+006;5.89680e+006;1.21984e+006;4.67696e+006;-2.33848e+006;-1.21984e+006;1.99991e+008;3.95305e+008;6.54775e+008;2.08308e+009;1.38987e+009;1.78955e+009;2.16147e+009;2.57559e+009;2.25247e+009;1.51495e+007;1.51879e+009;2.33848e+006;6.26612e+008;4.03439e+008;;;;;;;;;;;;
6.48000e-007;1.04695e+007;1.23879e+007;-4.38631e+005;1.17854e+007;9.42830e+006;1.09081e+007;1.09081e+007;2.10218e+008;3.84203e+008;6.28901e+008;2.08086e+009;1.38004e+009;1.77680e+009;2.10454e+009;2.49565e+009;2.20074e+009;1.84180e+007;1.49674e+009;4.27552e+006;6.13278e+008;3.95386e+008;;;;;;;;;;;;
6.49000e-007;1.33995e+006;4.49241e+006;3.97455e+006;-2.58930e+005;3.97455e+006;2.11674e+006;2.11674e+006;2.08282e+008;3.75097e+008;6.16120e+008;2.04839e+009;1.36022e+009;1.73666e+009;2.05102e+009;2.46439e+009;2.17534e+009;5.26920e+006;1.47348e+009;2.11674e+006;6.09770e+008;3.97818e+008;;;;;;;;;;;;
6.50000e-007;6.73704e+006;5.76278e+006;5.76278e+006;3.36852e+006;1.33913e+007;1.15256e+007;4.78852e+006;2.09192e+008;3.67296e+008;6.11957e+008;2.03593e+009;1.33218e+009;1.68637e+009;2.02165e+009;2.43622e+009;2.09907e+009;2.68654e+007;1.43027e+009;1.15256e+007;5.95643e+008;3.89736e+008;;;;;;;;;;;;
6.51000e-007;2.00394e+006;7.05443e+005;-2.11633e+006;-7.94401e+006;-7.64748e+006;2.41286e+006;-3.82374e+006;1.96852e+008;3.65047e+008;5.95679e+008;2.02851e+009;1.27751e+009;1.64739e+009;1.97554e+009;2.39155e+009;2.05846e+009;2.96527e+005;1.38145e+009;4.12027e+006;5.65314e+008;3.59515e+008;;;;;;;;;;;;
6.52000e-007;4.78153e+006;-2.40433e+006;-2.43145e+006;-2.71224e+004;2.40433e+006;-2.37720e+006;4.91714e+006;1.89545e+008;3.62259e+008;5.73822e+008;2.01054e+009;1.26189e+009;1.61429e+009;1.94243e+009;2.33881e+009;2.01548e+009;9.80716e+006;1.36626e+009;2.48569e+006;5.56747e+008;3.62204e+008;;;;;;;;;;;;
6.53000e-007;-1.06941e+007;-4.00613e+006;-2.33414e+006;-1.55942e+007;-7.35013e+006;3.22809e+006;-8.12817e+006;1.66603e+008;3.39000e+008;5.72532e+008;1.97329e+009;1.21366e+009;1.57316e+009;1.88610e+009;2.29215e+009;1.96594e+009;8.12817e+006;1.30677e+009;-6.62139e+005;5.33563e+008;3.46350e+008;;;;;;;;;;;;
6.54000e-007;1.84264e+006;5.56327e+006;4.31127e+006;-9.21320e+005;6.18926e+006;9.21320e+005;1.54732e+006;1.63556e+008;3.37577e+008;5.63439e+008;1.98784e+009;1.20897e+009;1.55461e+009;1.83637e+009;2.24978e+009;1.94495e+009;1.72804e+007;1.29788e+009;-3.38995e+006;5.22429e+008;3.46530e+008;;;;;;;;;;;;
